hour,day_of_week,weather,road_type,speed_limit,is_rush_hour,is_night,is_weekend,weather_risk,road_risk,speed_risk,risk_level
10,Monday,Cloudy,Rural road,50,1,0,0,1,3,1,High
17,Monday,Fine,Single carriageway,40,1,0,0,0,2,0,Low
1,Wednesday,Fine,One way street,40,0,1,0,0,1,0,Low
6,Friday,Rainy,One way street,60,0,0,0,2,1,1,Medium
8,Tuesday,Cloudy,Roundabout,60,1,0,0,1,2,1,Medium
9,Sunday,Fine,One way street,60,1,0,1,0,1,1,Low
17,Saturday,Fine,Single carriageway,80,1,0,1,0,2,2,Medium
22,Saturday,Rainy,Dual carriageway,40,0,1,1,2,1,0,Medium
6,Thursday,Rainy,Single carriageway,50,0,0,0,2,2,1,Medium
6,Wednesday,Fine,Single carriageway,50,0,0,0,0,2,1,Low
2,Friday,Fine,Dual carriageway,40,0,1,0,0,1,0,Low
11,Tuesday,Fine,Single carriageway,60,0,0,0,0,2,1,Low
6,Wednesday,Fine,One way street,30,0,0,0,0,1,0,Low
16,Monday,Fine,Roundabout,60,0,0,0,0,2,1,Low
0,Thursday,Fine,Roundabout,40,0,1,0,0,2,0,Medium
4,Sunday,Fine,Single carriageway,80,0,1,1,0,2,2,High
15,Sunday,Cloudy,Dual carriageway,60,0,0,1,1,1,1,Low
14,Sunday,Fine,Rural road,50,0,0,1,0,3,1,Medium
1,Friday,Fine,Single carriageway,80,0,1,0,0,2,2,High
8,Saturday,Fine,Single carriageway,40,1,0,1,0,2,0,Low
6,Tuesday,Fine,Rural road,30,0,0,0,0,3,0,Low
3,Sunday,Fine,Roundabout,60,0,1,1,0,2,1,Medium
19,Sunday,Fine,Roundabout,80,1,0,1,0,2,2,Medium
17,Monday,Cloudy,Rural road,80,1,0,0,1,3,2,High
20,Wednesday,Cloudy,Dual carriageway,50,1,0,0,1,1,1,Medium
3,Sunday,Cloudy,Single carriageway,60,0,1,1,1,2,1,High
12,Thursday,Cloudy,One way street,30,0,0,0,1,1,0,Low
0,Wednesday,Cloudy,Roundabout,80,0,1,0,1,2,2,High
23,Saturday,Fine,Roundabout,50,0,1,1,0,2,1,Medium
2,Wednesday,Foggy,Roundabout,60,0,1,0,2,2,1,High
15,Tuesday,Fine,Dual carriageway,60,0,0,0,0,1,1,Low
21,Monday,Fine,Rural road,30,0,0,0,0,3,0,Low
3,Friday,Fine,Dual carriageway,50,0,1,0,0,1,1,Medium
22,Tuesday,Foggy,Roundabout,30,0,1,0,2,2,0,High
15,Saturday,Foggy,Single carriageway,80,0,0,1,2,2,2,High
18,Thursday,Cloudy,Roundabout,40,1,0,0,1,2,0,Medium
0,Saturday,Fine,Single carriageway,40,0,1,1,0,2,0,Medium
4,Saturday,Fine,Single carriageway,30,0,1,1,0,2,0,Medium
18,Wednesday,Foggy,Roundabout,30,1,0,0,2,2,0,Medium
21,Thursday,Cloudy,Roundabout,40,0,0,0,1,2,0,Low
23,Tuesday,Rainy,Single carriageway,80,0,1,0,2,2,2,High
10,Saturday,Fine,Dual carriageway,30,1,0,1,0,1,0,Low
12,Tuesday,Fine,Dual carriageway,80,0,0,0,0,1,2,Low
19,Sunday,Rainy,Dual carriageway,80,1,0,1,2,1,2,High
4,Sunday,Fine,One way street,50,0,1,1,0,1,1,Medium
20,Sunday,Rainy,Single carriageway,80,1,0,1,2,2,2,High
3,Friday,Fine,One way street,60,0,1,0,0,1,1,Medium
3,Wednesday,Rainy,One way street,40,0,1,0,2,1,0,Medium
3,Tuesday,Fine,Single carriageway,40,0,1,0,0,2,0,Medium
3,Sunday,Cloudy,One way street,30,0,1,1,1,1,0,Medium
19,Sunday,Fine,Single carriageway,30,1,0,1,0,2,0,Low
20,Thursday,Fine,Rural road,50,1,0,0,0,3,1,Medium
17,Saturday,Fine,Rural road,50,1,0,1,0,3,1,Medium
17,Sunday,Rainy,Single carriageway,60,1,0,1,2,2,1,High
15,Friday,Cloudy,Single carriageway,30,0,0,0,1,2,0,Low
8,Thursday,Fine,Single carriageway,40,1,0,0,0,2,0,Low
17,Wednesday,Rainy,Dual carriageway,60,1,0,0,2,1,1,Medium
21,Friday,Fine,Single carriageway,30,0,0,0,0,2,0,Low
1,Friday,Fine,Roundabout,60,0,1,0,0,2,1,Medium
20,Friday,Fine,Rural road,80,1,0,0,0,3,2,High
3,Saturday,Rainy,Rural road,80,0,1,1,2,3,2,High
11,Sunday,Fine,Single carriageway,60,0,0,1,0,2,1,Low
6,Monday,Fine,Rural road,30,0,0,0,0,3,0,Low
14,Friday,Rainy,Single carriageway,80,0,0,0,2,2,2,High
6,Thursday,Cloudy,Single carriageway,80,0,0,0,1,2,2,Medium
21,Thursday,Fine,Rural road,60,0,0,0,0,3,1,Medium
20,Wednesday,Cloudy,Rural road,80,1,0,0,1,3,2,High
16,Tuesday,Rainy,Roundabout,40,0,0,0,2,2,0,Medium
15,Tuesday,Fine,One way street,80,0,0,0,0,1,2,Low
18,Monday,Cloudy,Roundabout,60,1,0,0,1,2,1,Medium
8,Saturday,Fine,Roundabout,80,1,0,1,0,2,2,Medium
13,Sunday,Cloudy,Rural road,80,0,0,1,1,3,2,High
16,Saturday,Fine,Roundabout,50,0,0,1,0,2,1,Low
4,Sunday,Cloudy,Rural road,60,0,1,1,1,3,1,High
1,Friday,Fine,Dual carriageway,60,0,1,0,0,1,1,Medium
19,Sunday,Cloudy,Single carriageway,50,1,0,1,1,2,1,Medium
15,Monday,Fine,One way street,50,0,0,0,0,1,1,Low
13,Wednesday,Fine,Dual carriageway,40,0,0,0,0,1,0,Low
13,Wednesday,Fine,Single carriageway,80,0,0,0,0,2,2,Medium
0,Tuesday,Cloudy,Single carriageway,30,0,1,0,1,2,0,Medium
2,Wednesday,Fine,One way street,30,0,1,0,0,1,0,Low
6,Friday,Fine,Roundabout,50,0,0,0,0,2,1,Low
14,Thursday,Fine,Single carriageway,60,0,0,0,0,2,1,Low
18,Wednesday,Cloudy,One way street,60,1,0,0,1,1,1,Medium
19,Monday,Fine,Rural road,40,1,0,0,0,3,0,Medium
1,Friday,Cloudy,Single carriageway,30,0,1,0,1,2,0,Medium
18,Wednesday,Fine,Single carriageway,60,1,0,0,0,2,1,Medium
8,Saturday,Fine,Roundabout,40,1,0,1,0,2,0,Low
18,Sunday,Fine,Roundabout,40,1,0,1,0,2,0,Low
4,Wednesday,Rainy,Rural road,50,0,1,0,2,3,1,High
17,Saturday,Fine,Single carriageway,30,1,0,1,0,2,0,Low
15,Friday,Fine,Roundabout,40,0,0,0,0,2,0,Low
3,Wednesday,Fine,One way street,40,0,1,0,0,1,0,Low
11,Saturday,Fine,Single carriageway,40,0,0,1,0,2,0,Low
6,Thursday,Fine,One way street,30,0,0,0,0,1,0,Low
13,Tuesday,Cloudy,Dual carriageway,50,0,0,0,1,1,1,Low
22,Friday,Fine,Rural road,80,0,1,0,0,3,2,High
11,Saturday,Fine,Roundabout,60,0,0,1,0,2,1,Low
2,Monday,Fine,Dual carriageway,30,0,1,0,0,1,0,Low
4,Wednesday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
16,Saturday,Cloudy,Dual carriageway,30,0,0,1,1,1,0,Low
9,Sunday,Fine,Roundabout,80,1,0,1,0,2,2,Medium
9,Saturday,Rainy,Rural road,60,1,0,1,2,3,1,High
10,Saturday,Fine,Single carriageway,60,1,0,1,0,2,1,Medium
16,Sunday,Cloudy,One way street,40,0,0,1,1,1,0,Low
4,Tuesday,Fine,Dual carriageway,40,0,1,0,0,1,0,Low
12,Sunday,Fine,One way street,50,0,0,1,0,1,1,Low
9,Sunday,Cloudy,One way street,30,1,0,1,1,1,0,Low
8,Monday,Cloudy,Roundabout,50,1,0,0,1,2,1,Medium
16,Sunday,Fine,Single carriageway,30,0,0,1,0,2,0,Low
0,Monday,Fine,Roundabout,60,0,1,0,0,2,1,Medium
3,Thursday,Fine,One way street,50,0,1,0,0,1,1,Medium
3,Sunday,Cloudy,Rural road,60,0,1,1,1,3,1,High
17,Tuesday,Fine,Single carriageway,40,1,0,0,0,2,0,Low
8,Sunday,Cloudy,Single carriageway,60,1,0,1,1,2,1,Medium
17,Saturday,Fine,One way street,80,1,0,1,0,1,2,Medium
13,Friday,Fine,Roundabout,50,0,0,0,0,2,1,Low
14,Tuesday,Fine,Rural road,30,0,0,0,0,3,0,Low
5,Sunday,Fine,Dual carriageway,60,0,1,1,0,1,1,Medium
23,Tuesday,Fine,Roundabout,50,0,1,0,0,2,1,Medium
9,Monday,Fine,Single carriageway,30,1,0,0,0,2,0,Low
14,Thursday,Cloudy,Roundabout,50,0,0,0,1,2,1,Medium
3,Thursday,Fine,Dual carriageway,50,0,1,0,0,1,1,Medium
17,Tuesday,Cloudy,Rural road,80,1,0,0,1,3,2,High
17,Tuesday,Fine,Rural road,60,1,0,0,0,3,1,Medium
16,Sunday,Foggy,Dual carriageway,80,0,0,1,2,1,2,Medium
11,Wednesday,Foggy,Dual carriageway,40,0,0,0,2,1,0,Low
6,Saturday,Rainy,One way street,50,0,0,1,2,1,1,Medium
15,Monday,Cloudy,Single carriageway,60,0,0,0,1,2,1,Medium
10,Saturday,Fine,One way street,40,1,0,1,0,1,0,Low
13,Friday,Cloudy,Roundabout,40,0,0,0,1,2,0,Low
2,Friday,Rainy,Dual carriageway,80,0,1,0,2,1,2,High
18,Thursday,Fine,One way street,40,1,0,0,0,1,0,Low
17,Monday,Fine,Single carriageway,30,1,0,0,0,2,0,Low
9,Saturday,Fine,Single carriageway,30,1,0,1,0,2,0,Low
5,Thursday,Fine,Dual carriageway,30,0,1,0,0,1,0,Low
12,Friday,Fine,One way street,40,0,0,0,0,1,0,Low
9,Tuesday,Fine,Rural road,50,1,0,0,0,3,1,Medium
17,Monday,Fine,Dual carriageway,60,1,0,0,0,1,1,Low
19,Monday,Rainy,Roundabout,30,1,0,0,2,2,0,Medium
15,Saturday,Fine,One way street,30,0,0,1,0,1,0,Low
5,Sunday,Cloudy,One way street,30,0,1,1,1,1,0,Medium
12,Wednesday,Fine,Dual carriageway,80,0,0,0,0,1,2,Low
3,Saturday,Fine,One way street,80,0,1,1,0,1,2,Medium
22,Tuesday,Fine,One way street,30,0,1,0,0,1,0,Low
13,Sunday,Fine,Roundabout,30,0,0,1,0,2,0,Low
0,Sunday,Fine,Roundabout,80,0,1,1,0,2,2,High
19,Sunday,Fine,Rural road,60,1,0,1,0,3,1,Medium
4,Tuesday,Fine,Roundabout,50,0,1,0,0,2,1,Medium
7,Thursday,Fine,Rural road,60,0,0,0,0,3,1,Medium
11,Monday,Fine,Roundabout,50,0,0,0,0,2,1,Low
1,Thursday,Fine,Rural road,40,0,1,0,0,3,0,Medium
11,Tuesday,Fine,Roundabout,40,0,0,0,0,2,0,Low
4,Wednesday,Fine,Roundabout,60,0,1,0,0,2,1,Medium
21,Monday,Fine,Dual carriageway,80,0,0,0,0,1,2,Low
4,Tuesday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
12,Wednesday,Fine,Rural road,40,0,0,0,0,3,0,Low
8,Saturday,Fine,Dual carriageway,80,1,0,1,0,1,2,Medium
9,Friday,Fine,Rural road,80,1,0,0,0,3,2,High
0,Sunday,Fine,Roundabout,50,0,1,1,0,2,1,Medium
2,Tuesday,Cloudy,Roundabout,40,0,1,0,1,2,0,Medium
17,Friday,Fine,Rural road,60,1,0,0,0,3,1,Medium
11,Thursday,Fine,One way street,80,0,0,0,0,1,2,Low
2,Friday,Rainy,Dual carriageway,60,0,1,0,2,1,1,High
8,Tuesday,Cloudy,Dual carriageway,60,1,0,0,1,1,1,Medium
1,Friday,Fine,Roundabout,40,0,1,0,0,2,0,Medium
2,Sunday,Rainy,Dual carriageway,60,0,1,1,2,1,1,High
13,Monday,Fine,Rural road,60,0,0,0,0,3,1,Medium
3,Tuesday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
18,Wednesday,Foggy,Dual carriageway,60,1,0,0,2,1,1,Medium
12,Friday,Rainy,Single carriageway,30,0,0,0,2,2,0,Medium
6,Monday,Fine,Dual carriageway,40,0,0,0,0,1,0,Low
11,Sunday,Cloudy,Rural road,60,0,0,1,1,3,1,Medium
2,Thursday,Cloudy,Dual carriageway,80,0,1,0,1,1,2,High
22,Thursday,Fine,One way street,60,0,1,0,0,1,1,Medium
22,Sunday,Fine,One way street,30,0,1,1,0,1,0,Low
8,Friday,Fine,Roundabout,80,1,0,0,0,2,2,Medium
1,Thursday,Rainy,One way street,40,0,1,0,2,1,0,Medium
21,Wednesday,Fine,Rural road,50,0,0,0,0,3,1,Medium
8,Tuesday,Cloudy,Single carriageway,50,1,0,0,1,2,1,Medium
11,Monday,Fine,Single carriageway,30,0,0,0,0,2,0,Low
11,Saturday,Fine,Roundabout,40,0,0,1,0,2,0,Low
14,Friday,Fine,Roundabout,40,0,0,0,0,2,0,Low
1,Thursday,Cloudy,One way street,60,0,1,0,1,1,1,Medium
17,Tuesday,Fine,Rural road,50,1,0,0,0,3,1,Medium
12,Saturday,Fine,One way street,60,0,0,1,0,1,1,Low
13,Wednesday,Fine,Rural road,40,0,0,0,0,3,0,Low
4,Thursday,Fine,Rural road,30,0,1,0,0,3,0,Medium
9,Thursday,Fine,Single carriageway,30,1,0,0,0,2,0,Low
11,Monday,Cloudy,Rural road,80,0,0,0,1,3,2,High
9,Wednesday,Fine,Dual carriageway,30,1,0,0,0,1,0,Low
23,Wednesday,Fine,Rural road,50,0,1,0,0,3,1,High
10,Friday,Fine,Single carriageway,80,1,0,0,0,2,2,Medium
1,Saturday,Rainy,One way street,50,0,1,1,2,1,1,High
4,Monday,Fine,Rural road,60,0,1,0,0,3,1,High
6,Friday,Fine,Dual carriageway,60,0,0,0,0,1,1,Low
5,Monday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
21,Wednesday,Fine,One way street,80,0,0,0,0,1,2,Low
22,Monday,Fine,Roundabout,50,0,1,0,0,2,1,Medium
2,Monday,Fine,Dual carriageway,50,0,1,0,0,1,1,Medium
12,Monday,Cloudy,Single carriageway,40,0,0,0,1,2,0,Low
2,Tuesday,Fine,Single carriageway,30,0,1,0,0,2,0,Medium
23,Tuesday,Fine,One way street,60,0,1,0,0,1,1,Medium
20,Saturday,Fine,Rural road,40,1,0,1,0,3,0,Medium
5,Saturday,Fine,Rural road,60,0,1,1,0,3,1,High
10,Sunday,Fine,Roundabout,60,1,0,1,0,2,1,Medium
16,Wednesday,Cloudy,Single carriageway,50,0,0,0,1,2,1,Medium
9,Monday,Cloudy,Rural road,60,1,0,0,1,3,1,High
11,Wednesday,Cloudy,Rural road,80,0,0,0,1,3,2,High
16,Tuesday,Fine,Single carriageway,60,0,0,0,0,2,1,Low
3,Monday,Cloudy,Single carriageway,80,0,1,0,1,2,2,High
1,Friday,Fine,Dual carriageway,60,0,1,0,0,1,1,Medium
10,Tuesday,Cloudy,Roundabout,40,1,0,0,1,2,0,Medium
6,Tuesday,Rainy,Single carriageway,50,0,0,0,2,2,1,Medium
1,Tuesday,Fine,Dual carriageway,40,0,1,0,0,1,0,Low
17,Sunday,Fine,Single carriageway,50,1,0,1,0,2,1,Medium
20,Monday,Fine,One way street,40,1,0,0,0,1,0,Low
3,Saturday,Cloudy,One way street,30,0,1,1,1,1,0,Medium
7,Thursday,Fine,One way street,60,0,0,0,0,1,1,Low
19,Friday,Foggy,Single carriageway,60,1,0,0,2,2,1,High
13,Friday,Fine,Rural road,30,0,0,0,0,3,0,Low
11,Wednesday,Fine,Rural road,30,0,0,0,0,3,0,Low
21,Monday,Fine,One way street,80,0,0,0,0,1,2,Low
20,Saturday,Cloudy,Roundabout,40,1,0,1,1,2,0,Medium
17,Tuesday,Fine,Dual carriageway,60,1,0,0,0,1,1,Low
10,Thursday,Fine,One way street,80,1,0,0,0,1,2,Medium
7,Monday,Fine,Dual carriageway,60,0,0,0,0,1,1,Low
1,Monday,Fine,Dual carriageway,30,0,1,0,0,1,0,Low
14,Sunday,Cloudy,One way street,80,0,0,1,1,1,2,Medium
8,Saturday,Fine,Rural road,80,1,0,1,0,3,2,High
18,Thursday,Cloudy,Roundabout,80,1,0,0,1,2,2,High
19,Tuesday,Foggy,One way street,40,1,0,0,2,1,0,Medium
7,Monday,Fine,Dual carriageway,80,0,0,0,0,1,2,Low
18,Friday,Cloudy,Single carriageway,60,1,0,0,1,2,1,Medium
4,Friday,Rainy,Single carriageway,40,0,1,0,2,2,0,High
10,Thursday,Cloudy,Dual carriageway,60,1,0,0,1,1,1,Medium
14,Tuesday,Cloudy,One way street,80,0,0,0,1,1,2,Medium
7,Thursday,Fine,Rural road,80,0,0,0,0,3,2,Medium
18,Monday,Fine,One way street,60,1,0,0,0,1,1,Low
22,Sunday,Fine,Roundabout,50,0,1,1,0,2,1,Medium
7,Sunday,Cloudy,Single carriageway,80,0,0,1,1,2,2,Medium
18,Friday,Foggy,Dual carriageway,80,1,0,0,2,1,2,High
17,Sunday,Fine,Rural road,40,1,0,1,0,3,0,Medium
9,Wednesday,Fine,One way street,60,1,0,0,0,1,1,Low
6,Thursday,Fine,Roundabout,80,0,0,0,0,2,2,Medium
8,Sunday,Cloudy,One way street,60,1,0,1,1,1,1,Medium
0,Wednesday,Fine,Roundabout,40,0,1,0,0,2,0,Medium
18,Wednesday,Fine,One way street,60,1,0,0,0,1,1,Low
4,Saturday,Fine,Rural road,60,0,1,1,0,3,1,High
18,Friday,Fine,Rural road,40,1,0,0,0,3,0,Medium
0,Thursday,Fine,Dual carriageway,80,0,1,0,0,1,2,Medium
14,Wednesday,Rainy,Rural road,60,0,0,0,2,3,1,High
15,Monday,Fine,Roundabout,50,0,0,0,0,2,1,Low
22,Sunday,Rainy,Dual carriageway,80,0,1,1,2,1,2,High
6,Saturday,Fine,Rural road,40,0,0,1,0,3,0,Low
11,Tuesday,Fine,Single carriageway,30,0,0,0,0,2,0,Low
7,Sunday,Fine,Roundabout,50,0,0,1,0,2,1,Low
4,Sunday,Foggy,Dual carriageway,80,0,1,1,2,1,2,High
9,Sunday,Cloudy,Roundabout,40,1,0,1,1,2,0,Medium
20,Saturday,Fine,Dual carriageway,50,1,0,1,0,1,1,Low
4,Tuesday,Cloudy,Roundabout,80,0,1,0,1,2,2,High
16,Friday,Fine,Single carriageway,30,0,0,0,0,2,0,Low
4,Thursday,Fine,Rural road,80,0,1,0,0,3,2,High
21,Thursday,Fine,One way street,30,0,0,0,0,1,0,Low
14,Tuesday,Cloudy,One way street,30,0,0,0,1,1,0,Low
12,Sunday,Fine,One way street,60,0,0,1,0,1,1,Low
0,Monday,Fine,Dual carriageway,40,0,1,0,0,1,0,Low
10,Tuesday,Fine,Rural road,60,1,0,0,0,3,1,Medium
22,Tuesday,Fine,Dual carriageway,30,0,1,0,0,1,0,Low
0,Thursday,Fine,Dual carriageway,40,0,1,0,0,1,0,Low
10,Wednesday,Fine,Dual carriageway,40,1,0,0,0,1,0,Low
17,Monday,Fine,Dual carriageway,40,1,0,0,0,1,0,Low
17,Thursday,Rainy,Rural road,50,1,0,0,2,3,1,High
20,Saturday,Fine,One way street,80,1,0,1,0,1,2,Medium
15,Tuesday,Fine,Roundabout,30,0,0,0,0,2,0,Low
12,Wednesday,Fine,Dual carriageway,40,0,0,0,0,1,0,Low
6,Monday,Fine,Rural road,50,0,0,0,0,3,1,Medium
0,Friday,Cloudy,Single carriageway,50,0,1,0,1,2,1,High
15,Monday,Fine,Roundabout,30,0,0,0,0,2,0,Low
0,Monday,Rainy,Dual carriageway,60,0,1,0,2,1,1,High
16,Sunday,Cloudy,Dual carriageway,50,0,0,1,1,1,1,Low
5,Tuesday,Cloudy,Roundabout,30,0,1,0,1,2,0,Medium
1,Tuesday,Fine,Roundabout,50,0,1,0,0,2,1,Medium
16,Friday,Fine,Dual carriageway,30,0,0,0,0,1,0,Low
5,Friday,Fine,Rural road,40,0,1,0,0,3,0,Medium
13,Friday,Rainy,Single carriageway,60,0,0,0,2,2,1,Medium
17,Thursday,Fine,Rural road,50,1,0,0,0,3,1,Medium
5,Thursday,Fine,One way street,50,0,1,0,0,1,1,Medium
9,Tuesday,Fine,One way street,50,1,0,0,0,1,1,Low
23,Tuesday,Cloudy,One way street,80,0,1,0,1,1,2,High
17,Friday,Cloudy,Dual carriageway,80,1,0,0,1,1,2,Medium
8,Thursday,Fine,Single carriageway,40,1,0,0,0,2,0,Low
7,Wednesday,Fine,Single carriageway,50,0,0,0,0,2,1,Low
9,Thursday,Fine,Dual carriageway,60,1,0,0,0,1,1,Low
16,Tuesday,Fine,Dual carriageway,80,0,0,0,0,1,2,Low
22,Thursday,Cloudy,Dual carriageway,30,0,1,0,1,1,0,Medium
5,Tuesday,Cloudy,Single carriageway,30,0,1,0,1,2,0,Medium
13,Friday,Fine,Dual carriageway,30,0,0,0,0,1,0,Low
21,Sunday,Fine,Roundabout,40,0,0,1,0,2,0,Low
21,Friday,Cloudy,Roundabout,50,0,0,0,1,2,1,Medium
5,Friday,Foggy,Roundabout,50,0,1,0,2,2,1,High
6,Wednesday,Rainy,Dual carriageway,80,0,0,0,2,1,2,Medium
11,Sunday,Rainy,Roundabout,30,0,0,1,2,2,0,Medium
2,Wednesday,Fine,Dual carriageway,40,0,1,0,0,1,0,Low
13,Tuesday,Cloudy,Roundabout,60,0,0,0,1,2,1,Medium
21,Monday,Rainy,Dual carriageway,50,0,0,0,2,1,1,Medium
18,Saturday,Cloudy,Rural road,50,1,0,1,1,3,1,High
22,Wednesday,Fine,One way street,40,0,1,0,0,1,0,Low
15,Tuesday,Rainy,Rural road,80,0,0,0,2,3,2,High
6,Sunday,Fine,One way street,40,0,0,1,0,1,0,Low
7,Thursday,Fine,One way street,80,0,0,0,0,1,2,Low
17,Sunday,Fine,Roundabout,50,1,0,1,0,2,1,Medium
12,Friday,Fine,One way street,80,0,0,0,0,1,2,Low
20,Friday,Fine,One way street,80,1,0,0,0,1,2,Medium
8,Friday,Fine,Rural road,80,1,0,0,0,3,2,High
9,Tuesday,Cloudy,One way street,80,1,0,0,1,1,2,Medium
20,Friday,Cloudy,Dual carriageway,30,1,0,0,1,1,0,Low
22,Wednesday,Cloudy,Dual carriageway,30,0,1,0,1,1,0,Medium
8,Thursday,Fine,Roundabout,30,1,0,0,0,2,0,Low
14,Friday,Cloudy,Rural road,30,0,0,0,1,3,0,Medium
19,Tuesday,Fine,Single carriageway,40,1,0,0,0,2,0,Low
1,Thursday,Fine,Rural road,60,0,1,0,0,3,1,High
12,Friday,Fine,Single carriageway,80,0,0,0,0,2,2,Medium
1,Monday,Cloudy,One way street,40,0,1,0,1,1,0,Medium
18,Friday,Fine,Single carriageway,30,1,0,0,0,2,0,Low
1,Saturday,Fine,One way street,80,0,1,1,0,1,2,Medium
2,Sunday,Fine,Rural road,60,0,1,1,0,3,1,High
5,Wednesday,Fine,Rural road,80,0,1,0,0,3,2,High
2,Thursday,Rainy,Roundabout,50,0,1,0,2,2,1,High
9,Wednesday,Rainy,Roundabout,50,1,0,0,2,2,1,High
23,Monday,Fine,One way street,40,0,1,0,0,1,0,Low
5,Monday,Fine,One way street,60,0,1,0,0,1,1,Medium
22,Saturday,Fine,Dual carriageway,40,0,1,1,0,1,0,Low
15,Wednesday,Cloudy,Dual carriageway,80,0,0,0,1,1,2,Medium
16,Thursday,Fine,Dual carriageway,60,0,0,0,0,1,1,Low
18,Monday,Fine,Rural road,40,1,0,0,0,3,0,Medium
2,Monday,Fine,Single carriageway,80,0,1,0,0,2,2,High
17,Friday,Fine,One way street,30,1,0,0,0,1,0,Low
6,Saturday,Fine,Roundabout,80,0,0,1,0,2,2,Medium
8,Sunday,Fine,One way street,40,1,0,1,0,1,0,Low
19,Tuesday,Fine,Single carriageway,60,1,0,0,0,2,1,Medium
11,Sunday,Fine,One way street,60,0,0,1,0,1,1,Low
4,Sunday,Foggy,Roundabout,30,0,1,1,2,2,0,High
2,Monday,Fine,Roundabout,40,0,1,0,0,2,0,Medium
10,Thursday,Fine,Single carriageway,30,1,0,0,0,2,0,Low
3,Thursday,Rainy,Roundabout,50,0,1,0,2,2,1,High
4,Friday,Rainy,Rural road,80,0,1,0,2,3,2,High
0,Thursday,Fine,Roundabout,50,0,1,0,0,2,1,Medium
17,Friday,Cloudy,Single carriageway,50,1,0,0,1,2,1,Medium
11,Monday,Fine,Single carriageway,30,0,0,0,0,2,0,Low
12,Monday,Cloudy,One way street,30,0,0,0,1,1,0,Low
8,Sunday,Foggy,Roundabout,80,1,0,1,2,2,2,High
1,Monday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
4,Monday,Fine,Single carriageway,30,0,1,0,0,2,0,Medium
12,Tuesday,Fine,One way street,30,0,0,0,0,1,0,Low
15,Saturday,Fine,One way street,30,0,0,1,0,1,0,Low
15,Sunday,Fine,Rural road,30,0,0,1,0,3,0,Low
23,Sunday,Cloudy,Rural road,50,0,1,1,1,3,1,High
2,Saturday,Fine,Single carriageway,50,0,1,1,0,2,1,Medium
21,Tuesday,Fine,One way street,80,0,0,0,0,1,2,Low
3,Monday,Fine,One way street,60,0,1,0,0,1,1,Medium
10,Thursday,Fine,Rural road,80,1,0,0,0,3,2,High
22,Friday,Fine,Rural road,40,0,1,0,0,3,0,Medium
13,Sunday,Fine,Single carriageway,80,0,0,1,0,2,2,Medium
2,Saturday,Cloudy,One way street,80,0,1,1,1,1,2,High
15,Wednesday,Fine,Single carriageway,30,0,0,0,0,2,0,Low
21,Friday,Cloudy,Rural road,30,0,0,0,1,3,0,Medium
14,Wednesday,Fine,Roundabout,30,0,0,0,0,2,0,Low
9,Wednesday,Rainy,Rural road,60,1,0,0,2,3,1,High
8,Sunday,Cloudy,One way street,30,1,0,1,1,1,0,Low
10,Monday,Fine,Single carriageway,40,1,0,0,0,2,0,Low
15,Wednesday,Fine,One way street,50,0,0,0,0,1,1,Low
9,Monday,Fine,Rural road,40,1,0,0,0,3,0,Medium
16,Tuesday,Rainy,Rural road,60,0,0,0,2,3,1,High
18,Thursday,Fine,Dual carriageway,30,1,0,0,0,1,0,Low
1,Wednesday,Fine,Rural road,80,0,1,0,0,3,2,High
23,Sunday,Fine,One way street,50,0,1,1,0,1,1,Medium
22,Thursday,Cloudy,Single carriageway,60,0,1,0,1,2,1,High
1,Monday,Fine,Single carriageway,40,0,1,0,0,2,0,Medium
5,Wednesday,Fine,Dual carriageway,30,0,1,0,0,1,0,Low
18,Friday,Fine,One way street,60,1,0,0,0,1,1,Low
7,Sunday,Fine,Rural road,60,0,0,1,0,3,1,Medium
2,Tuesday,Fine,Roundabout,80,0,1,0,0,2,2,High
13,Saturday,Fine,Single carriageway,80,0,0,1,0,2,2,Medium
15,Tuesday,Cloudy,One way street,80,0,0,0,1,1,2,Medium
0,Wednesday,Cloudy,Dual carriageway,40,0,1,0,1,1,0,Medium
20,Sunday,Cloudy,Roundabout,80,1,0,1,1,2,2,High
2,Tuesday,Fine,One way street,60,0,1,0,0,1,1,Medium
21,Saturday,Cloudy,Rural road,60,0,0,1,1,3,1,Medium
17,Friday,Fine,Single carriageway,60,1,0,0,0,2,1,Medium
8,Thursday,Fine,Rural road,50,1,0,0,0,3,1,Medium
5,Friday,Rainy,Dual carriageway,50,0,1,0,2,1,1,High
22,Tuesday,Cloudy,Single carriageway,40,0,1,0,1,2,0,Medium
20,Saturday,Fine,Roundabout,80,1,0,1,0,2,2,Medium
0,Thursday,Rainy,Single carriageway,60,0,1,0,2,2,1,High
20,Sunday,Foggy,Rural road,80,1,0,1,2,3,2,High
9,Saturday,Fine,One way street,60,1,0,1,0,1,1,Low
5,Friday,Fine,One way street,50,0,1,0,0,1,1,Medium
22,Monday,Cloudy,One way street,60,0,1,0,1,1,1,Medium
11,Monday,Fine,Dual carriageway,40,0,0,0,0,1,0,Low
3,Thursday,Fine,Dual carriageway,30,0,1,0,0,1,0,Low
